"Type","Breed1","Gender","Color1","Color2","Color3","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","AgeYears","NumColors","AllMeds"
"2","266","2","1","2","6","2","1","2","1","2","1",1,50,1,6,"2",0,"3",5
"2","266","2","3","0","0","2","1","3","3","3","1",1,0,0,2,"4",1,"1",9
"2","266","2","1","7","0","3","1","2","2","2","1",1,0,0,4,"1",0,"2",6
"2","266","1","1","7","0","2","1","2","2","2","1",1,0,0,1,"2",0,"2",6
"2","266","2","1","4","5","2","1","2","2","2","1",1,0,0,5,"4",3,"3",6
"2","266","2","2","7","0","2","1","2","1","2","2",1,0,0,5,"2",0,"2",5
"2","266","3","5","6","7","2","1","1","1","2","1",4,0,0,6,"2",0,"3",4
"2","266","2","1","4","7","1","1","3","1","3","1",1,0,0,2,"3",2,"3",7
"2","266","3","1","6","0","1","1","1","1","3","1",4,0,0,5,"4",1,"2",5
"2","266","1","6","7","0","2","1","1","1","2","1",1,70,0,2,"2",0,"2",4
"2","266","1","2","0","0","2","1","2","1","2","1",1,0,0,5,"3",0,"1",5
"2","266","2","2","0","0","2","1","1","1","1","1",1,0,0,1,"4",1,"1",3
"2","266","2","6","7","0","2","2","2","1","2","1",1,0,0,5,"1",0,"2",5
"2","266","1","1","7","0","1","1","1","1","2","1",1,0,0,11,"2",0,"2",4
"2","266","2","1","0","0","1","1","2","2","2","1",1,0,0,0,"2",0,"1",6
"2","266","1","1","2","6","2","1","2","2","2","1",1,0,0,1,"2",0,"3",6
"2","266","1","4","0","0","2","1","2","2","2","1",1,0,0,3,"1",0,"1",6
"2","266","1","1","7","0","2","1","2","1","2","1",1,0,0,6,"3",0,"2",5
"2","266","3","2","4","6","1","1","1","1","2","1",4,0,0,4,"4",0,"3",4
"2","266","2","1","2","7","1","1","1","1","2","1",5,0,0,6,"2",0,"3",4
"2","266","1","1","7","0","2","1","2","2","2","1",1,0,0,1,"3",0,"2",6
"2","266","1","1","7","0","1","1","3","3","3","1",1,0,0,5,"0",0,"2",9
"2","266","3","1","2","6","2","1","2","1","2","1",3,0,0,26,"3",0,"3",5
"2","266","2","2","3","5","1","1","2","2","2","1",1,0,0,0,"4",0,"3",6
"2","266","1","2","3","0","1","1","1","1","2","1",1,0,0,6,"3",0,"2",4
"2","266","2","2","5","6","1","1","2","2","2","1",3,0,0,4,"3",0,"3",6
"2","266","2","7","0","0","2","1","1","1","1","1",1,0,0,2,"3",1,"1",3
"2","266","1","1","6","7","2","1","1","1","2","1",2,100,0,30,"3",0,"3",4
"2","266","1","4","0","0","2","1","1","1","2","1",1,0,0,5,"4",1,"1",4
"2","266","2","1","2","7","1","1","2","2","2","1",1,0,0,1,"2",0,"3",6
"2","266","1","1","6","7","2","1","1","1","2","1",2,0,0,11,"3",0,"3",4
"2","266","1","6","7","0","1","1","1","1","1","1",1,0,0,2,"2",1,"2",3
"2","266","2","1","6","0","1","1","2","2","2","1",1,0,0,3,"2",0,"2",6
"2","266","3","1","2","7","1","1","2","2","2","1",3,0,0,3,"4",0,"3",6
"2","266","2","3","4","7","2","1","2","1","2","1",1,10,0,2,"4",0,"3",5
"2","266","1","5","7","0","2","1","2","2","1","3",1,0,0,7,"3",4,"2",5
"2","266","3","1","5","7","2","1","2","2","2","1",5,0,0,3,"2",0,"3",6
"2","266","1","1","6","0","2","1","2","1","2","1",1,0,0,14,"1",0,"2",5
"2","266","3","1","2","7","1","1","2","2","2","1",4,0,0,1,"1",0,"3",6
"2","266","2","2","5","7","1","1","2","2","2","1",2,0,0,2,"1",0,"3",6
"2","266","2","1","3","7","1","1","1","1","2","1",1,0,0,5,"3",0,"3",4
"2","266","1","1","6","0","2","1","2","2","2","1",1,0,0,2,"1",0,"2",6
"2","266","1","6","0","0","3","1","3","1","1","2",1,0,0,1,"2",5,"1",5
"2","266","1","2","7","0","2","1","2","2","2","1",1,0,0,1,"0",0,"2",6
"2","266","1","1","7","0","2","1","2","1","2","1",1,0,0,12,"1",0,"2",5
"2","266","1","1","0","0","1","1","2","1","2","1",1,0,0,3,"3",0,"1",5
"2","266","3","4","0","0","2","1","3","1","2","1",2,0,0,3,"4",1,"1",6
"2","266","2","2","3","0","1","1","2","1","2","1",1,0,0,3,"1",1,"2",5
"2","266","1","2","5","0","2","1","2","1","2","1",1,0,0,3,"3",0,"2",5
"2","266","2","1","7","0","2","2","2","1","1","1",1,0,0,2,"4",1,"2",4
"2","266","2","3","5","0","2","1","1","1","1","1",1,0,0,2,"4",0,"2",3
"2","266","1","1","0","0","2","1","2","2","2","1",1,0,0,1,"3",0,"1",6
"2","266","1","1","2","7","2","2","2","1","2","1",1,0,0,5,"4",0,"3",5
"2","266","1","7","0","0","1","1","2","2","2","1",1,0,0,2,"2",0,"1",6
"2","266","2","2","0","0","1","1","3","1","2","1",1,0,0,3,"2",0,"1",6
"2","266","2","5","7","0","2","1","3","3","2","1",1,0,0,3,"3",0,"2",8
"2","266","2","1","0","0","2","1","1","1","1","1",1,90,0,2,"4",2,"1",3
"2","266","1","1","2","6","1","2","1","1","2","1",1,0,0,4,"4",0,"3",4
"2","266","3","1","0","0","2","1","2","1","2","1",2,10,0,5,"1",1,"1",5
"2","266","2","5","7","0","2","1","1","1","2","1",1,50,0,3,"2",0,"2",4
"2","266","2","1","0","0","1","1","2","2","2","1",1,0,3,4,"1",0,"1",6
"2","266","3","1","4","7","2","1","2","2","2","1",4,0,0,5,"1",0,"3",6
"2","266","3","1","4","7","1","1","2","2","2","1",2,0,0,15,"2",0,"3",6
"2","266","2","1","7","0","1","1","2","2","2","1",1,0,0,1,"2",0,"2",6
"2","266","2","1","7","0","1","1","2","2","2","1",1,0,0,2,"2",0,"2",6
"2","266","2","1","7","0","1","1","2","2","2","1",2,0,0,3,"0",0,"2",6
"2","266","1","4","7","0","2","1","1","1","2","1",1,0,0,3,"2",1,"2",4
"2","266","1","1","3","7","1","1","2","2","2","1",2,0,0,3,"2",0,"3",6
"2","266","3","1","2","7","1","1","2","2","2","1",4,0,0,4,"2",0,"3",6
"2","266","3","1","2","6","2","1","1","2","1","1",2,0,1,7,"4",0,"3",4
"2","266","2","2","5","0","1","1","2","1","2","1",3,0,0,4,"2",0,"2",5
"2","266","1","6","7","0","2","1","1","1","2","1",1,0,0,7,"3",0,"2",4
"2","266","3","4","6","7","3","1","1","1","1","1",3,0,0,3,"4",2,"3",3
"2","266","2","1","4","7","2","1","2","2","2","1",6,0,0,4,"2",1,"3",6
"2","266","1","3","7","0","2","1","1","1","1","1",1,0,1,16,"3",0,"2",3
"2","266","1","1","7","0","2","1","1","1","1","1",1,0,0,3,"1",1,"2",3
"2","266","2","1","6","0","2","1","2","3","2","2",1,0,0,1,"2",0,"2",7
"2","266","3","4","7","0","2","1","2","2","2","1",6,0,0,5,"1",0,"2",6
"2","266","1","1","7","0","1","1","2","1","2","1",1,50,1,3,"2",0,"2",5
"2","266","1","5","0","0","1","1","2","1","2","1",1,0,0,4,"1",0,"1",5
"2","266","1","1","7","0","2","1","3","3","2","1",1,0,0,5,"4",1,"2",8
"2","266","1","1","6","7","2","1","2","2","2","1",1,0,0,2,"1",0,"3",6
"2","266","2","6","0","0","2","1","2","1","2","1",1,0,1,11,"3",0,"1",5
"2","266","1","3","0","0","2","1","2","2","2","1",1,0,0,5,"2",0,"1",6
"2","266","3","1","7","0","1","2","3","3","3","1",2,0,0,2,"4",0,"2",9
"2","266","1","1","6","0","2","1","3","3","3","1",1,0,0,5,"3",0,"2",9
"2","266","2","1","6","7","1","1","2","2","2","1",1,0,0,5,"1",0,"3",6
"2","266","3","1","0","0","1","1","2","1","1","1",5,0,0,0,"4",0,"1",4
"2","266","1","1","2","0","3","3","2","2","2","1",1,50,0,6,"4",0,"2",6
"2","266","2","2","7","0","2","1","3","3","2","1",1,0,0,3,"4",2,"2",8
"2","266","1","1","0","0","2","1","1","1","2","1",1,0,0,5,"2",0,"1",4
"2","266","2","1","5","7","2","1","2","1","2","1",3,0,0,5,"4",0,"3",5
"2","266","2","1","2","7","2","1","2","2","2","1",1,0,0,1,"2",1,"3",6
"2","266","2","7","0","0","2","1","1","1","1","1",1,0,0,1,"4",5,"1",3
"2","266","2","4","6","7","3","2","2","2","2","1",1,0,0,2,"4",1,"3",6
"2","266","1","2","3","0","2","2","2","2","2","1",1,0,0,4,"1",0,"2",6
"2","266","1","1","0","0","2","1","2","2","2","2",1,0,0,4,"1",0,"1",6
"2","266","3","1","4","7","1","1","2","1","2","1",6,0,0,3,"2",0,"3",5
"2","266","3","1","2","7","2","1","2","2","2","1",5,0,0,5,"3",0,"3",6
"2","266","3","1","2","7","2","1","2","2","2","1",6,100,0,3,"4",0,"3",6
"2","266","1","1","7","0","1","1","1","1","1","1",1,0,0,2,"2",0,"2",3
"2","266","2","7","0","0","2","1","2","1","2","1",1,0,0,4,"1",0,"1",5
"2","266","2","6","7","0","1","1","2","2","2","1",1,0,0,3,"1",0,"2",6
"2","266","1","1","6","7","1","1","3","3","3","1",1,0,0,2,"1",0,"3",9
"2","266","2","7","0","0","2","1","2","2","2","1",2,0,0,2,"4",1,"1",6
"2","266","1","1","7","0","2","1","2","2","1","1",1,0,0,5,"1",0,"2",5
"2","266","1","1","7","0","2","2","2","1","2","1",1,0,0,5,"4",0,"2",5
"2","266","1","1","7","0","2","1","2","2","2","1",1,100,0,2,"3",1,"2",6
"2","266","1","3","0","0","1","1","2","1","2","2",1,0,0,2,"0",0,"1",5
"2","266","3","1","2","7","1","1","3","3","3","1",3,0,0,1,"4",0,"3",9
"2","266","3","6","7","0","1","1","2","2","2","1",2,0,0,3,"3",0,"2",6
"2","266","2","3","4","7","1","1","2","2","2","1",1,0,0,6,"3",0,"3",6
"2","266","1","1","0","0","1","1","2","2","2","1",3,0,0,0,"4",0,"1",6
"2","266","1","1","2","0","2","1","1","1","1","1",1,100,0,1,"4",0,"2",3
"2","266","3","1","2","6","2","1","2","2","3","1",5,0,0,5,"0",0,"3",7
"2","266","2","2","6","7","1","1","1","1","1","1",2,30,0,6,"4",4,"3",3
"2","266","3","1","5","7","2","1","1","1","1","1",2,0,0,5,"4",1,"3",3
"2","266","1","1","2","7","2","1","1","1","2","1",1,0,0,4,"2",3,"3",4
"2","266","1","1","6","7","1","2","2","2","2","1",3,0,0,3,"2",0,"3",6
"2","266","1","1","0","0","2","1","1","1","2","1",1,0,0,1,"4",1,"1",4
"2","266","1","6","0","0","2","1","1","1","1","1",1,0,0,1,"4",1,"1",3
"2","266","2","1","6","7","2","1","1","1","1","1",1,0,0,5,"4",3,"3",3
"2","266","2","1","2","0","1","1","1","1","1","1",1,0,0,8,"2",1,"2",3
"2","266","2","2","7","0","2","1","2","2","2","1",1,0,1,5,"1",0,"2",6
"2","266","2","1","0","0","1","1","2","2","2","1",1,0,2,4,"2",0,"1",6
"2","266","2","6","7","0","2","1","1","1","1","1",1,200,0,2,"3",1,"2",3
"2","266","2","2","3","7","2","1","2","1","2","1",1,0,0,6,"4",0,"3",5
"2","266","3","1","7","0","1","1","1","1","1","1",2,0,0,0,"4",0,"2",3
"2","266","2","2","6","7","1","1","2","2","2","1",1,0,0,1,"3",0,"3",6
"2","266","2","1","2","6","2","1","3","3","3","1",2,0,0,3,"1",0,"3",9
"2","266","2","1","4","7","2","1","2","2","2","1",1,0,0,1,"3",1,"3",6
"2","266","2","2","5","0","2","1","2","2","2","1",1,0,0,2,"4",1,"2",6
"2","266","1","1","7","0","2","1","2","2","2","1",1,50,0,1,"2",0,"2",6
"2","266","3","7","0","0","2","1","2","2","2","1",5,0,0,1,"0",2,"1",6
"2","266","2","1","2","6","2","1","2","1","2","1",1,0,0,2,"0",0,"3",5
"2","266","3","5","6","7","2","1","2","2","2","1",5,0,0,5,"4",0,"3",6
"2","266","1","6","7","0","2","1","2","1","2","1",1,0,0,1,"2",0,"2",5
"2","266","2","6","7","0","1","1","3","1","1","1",6,0,0,3,"1",0,"2",5
"2","266","1","3","7","0","2","1","1","3","2","1",3,0,0,2,"2",1,"2",6
"2","266","3","1","2","5","1","3","3","3","3","1",3,50,0,3,"2",0,"3",9
"2","266","2","1","6","0","2","1","2","2","1","1",1,0,0,5,"4",1,"2",5
"2","266","1","1","7","0","2","1","1","1","2","1",1,0,0,4,"3",0,"2",4
"2","266","3","7","0","0","1","1","2","2","2","1",3,0,0,5,"4",0,"1",6
"2","266","2","1","7","0","2","1","1","1","1","1",1,100,0,1,"4",1,"2",3
"2","266","3","1","2","7","1","1","2","1","2","1",2,0,0,5,"3",0,"3",5
"2","266","1","1","6","0","2","1","1","1","1","2",1,0,0,8,"2",0,"2",3
"2","266","2","1","2","3","2","1","1","1","2","1",1,0,0,17,"2",0,"3",4
"2","266","1","1","6","7","2","2","3","3","3","1",1,0,0,2,"4",3,"3",9
"2","266","2","6","0","0","1","1","1","1","3","1",1,0,0,1,"4",1,"1",5
"2","266","3","3","6","0","1","1","2","1","2","1",2,0,1,5,"3",0,"2",5
"2","266","1","4","0","0","2","1","2","1","2","1",1,0,0,1,"4",0,"1",5
"2","266","1","1","7","0","1","1","2","2","2","1",1,0,0,4,"1",0,"2",6
"2","266","2","1","0","0","2","1","1","1","1","1",1,0,0,3,"2",1,"1",3
"2","266","1","1","7","0","2","1","2","1","2","1",1,0,0,1,"4",0,"2",5
"2","266","2","1","7","0","2","1","1","2","1","1",1,0,1,1,"4",0,"2",4
"2","266","2","2","6","0","2","1","3","3","2","1",1,0,0,1,"1",0,"2",8
"2","266","2","1","6","0","2","1","2","2","2","1",2,0,0,0,"4",0,"2",6
"2","266","2","5","7","0","1","2","2","2","2","1",2,0,0,2,"2",1,"2",6
"2","266","3","3","7","0","1","1","2","2","2","1",2,0,0,2,"1",0,"2",6
"2","266","2","2","0","0","1","1","2","2","2","1",1,0,0,3,"1",0,"1",6
"2","266","1","1","7","0","2","1","2","1","2","1",1,0,0,3,"1",0,"2",5
"2","266","2","2","3","0","1","1","1","1","2","1",1,0,0,3,"2",0,"2",4
"2","266","1","1","2","0","2","2","2","2","2","1",1,0,0,1,"1",0,"2",6
"2","266","2","4","7","0","2","1","3","3","2","1",1,0,0,1,"4",1,"2",8
"2","266","3","2","6","7","2","1","1","1","1","1",2,0,0,1,"4",1,"3",3
"2","266","3","1","5","7","2","2","1","1","1","1",4,0,0,4,"4",1,"3",3
"2","266","1","6","0","0","2","1","2","2","2","1",1,50,0,6,"3",1,"1",6
"2","266","2","2","6","7","1","1","2","1","1","1",1,0,0,3,"4",2,"3",4
"2","266","1","6","0","0","2","1","2","2","2","1",3,0,0,3,"1",0,"1",6
"2","266","2","3","0","0","2","1","1","1","1","1",1,0,0,2,"4",1,"1",3
"2","266","1","3","7","0","2","1","2","2","2","1",1,0,0,1,"2",1,"2",6
"2","266","2","1","4","7","2","1","2","2","2","1",2,0,0,1,"2",0,"3",6
"2","266","3","1","3","0","1","1","3","3","3","1",2,0,0,4,"4",0,"2",9
"2","266","1","1","7","0","1","1","2","2","2","1",2,0,0,0,"4",0,"2",6
"2","266","1","1","6","7","2","1","1","1","2","1",4,100,0,5,"3",0,"3",4
"2","266","2","3","5","7","2","1","1","1","2","1",2,100,0,8,"2",0,"3",4
"2","266","1","2","5","0","1","1","2","2","2","1",1,0,1,8,"2",0,"2",6
"2","266","1","4","7","0","2","1","1","1","1","1",1,0,0,13,"3",5,"2",3
"2","266","3","1","4","7","1","2","2","2","2","1",2,0,0,2,"3",0,"3",6
"2","266","3","1","6","7","1","1","2","2","2","1",4,50,0,6,"4",0,"3",6
"2","266","1","4","0","0","2","1","2","1","2","1",1,0,0,3,"2",0,"1",5
"2","266","2","1","0","0","2","1","2","2","2","1",1,0,0,2,"3",0,"1",6
"2","266","2","1","0","0","2","1","2","2","2","1",1,0,0,4,"1",0,"1",6
"2","266","1","7","0","0","2","1","2","1","2","1",1,0,0,1,"1",0,"1",5
"2","266","2","6","7","0","2","1","2","2","1","1",1,0,0,2,"2",1,"2",5
"2","266","3","1","6","0","2","1","2","2","2","1",2,0,0,3,"2",0,"2",6
"2","266","2","1","2","6","2","1","2","1","2","1",1,0,0,1,"3",0,"3",5
"2","266","1","4","7","0","2","1","1","1","2","1",1,0,0,17,"2",0,"2",4
"2","266","2","2","7","0","2","1","2","2","2","1",1,0,0,3,"1",0,"2",6
"2","266","2","2","6","0","2","1","2","2","2","1",1,0,0,1,"2",0,"2",6
"2","266","2","1","4","7","2","1","2","2","2","1",1,0,0,3,"3",0,"3",6
"2","266","2","1","2","6","3","1","2","2","2","1",1,0,0,3,"3",1,"3",6
"2","266","1","1","6","7","2","1","1","1","1","1",1,0,0,3,"4",1,"3",3
"2","266","3","1","6","7","1","1","2","2","2","1",2,0,1,2,"1",0,"3",6
"2","266","2","2","4","5","2","1","1","1","2","1",1,0,0,5,"2",0,"3",4
"2","266","2","4","6","7","1","1","2","1","2","1",1,0,0,2,"1",0,"3",5
"2","266","1","1","7","0","2","1","1","1","2","1",1,0,0,4,"2",0,"2",4
"2","266","2","4","5","7","1","1","3","1","2","1",1,0,0,8,"3",0,"3",6
"2","266","2","1","0","0","1","1","2","1","2","1",1,0,0,2,"1",0,"1",5
"2","266","1","1","6","7","2","2","2","1","1","1",2,0,0,2,"3",2,"3",4
"2","266","1","6","7","0","2","1","2","1","1","1",1,0,0,3,"4",1,"2",4
"2","266","2","3","7","0","2","1","2","2","2","1",2,0,0,4,"3",1,"2",6
"2","266","3","2","6","0","1","1","2","2","2","1",3,0,0,4,"3",0,"2",6
"2","266","3","1","0","0","2","1","1","1","1","1",2,0,0,4,"3",1,"1",3
"2","266","1","6","7","0","2","1","2","1","2","2",1,0,0,18,"2",0,"2",5
"2","266","2","1","2","6","2","1","2","1","2","1",1,0,0,1,"3",0,"3",5
"2","266","3","1","6","7","2","2","2","1","2","1",2,0,0,5,"3",0,"3",5
"2","266","2","6","7","0","1","1","2","2","2","1",1,0,0,2,"3",0,"2",6
"2","266","2","1","7","0","2","1","2","1","2","1",1,0,0,1,"2",0,"2",5
"2","266","2","1","2","7","2","1","2","1","2","1",1,0,0,5,"4",2,"3",5
"2","266","1","4","7","0","2","2","2","1","1","1",1,100,0,8,"3",0,"2",4
"2","266","2","4","0","0","1","1","2","2","2","1",1,0,1,6,"1",0,"1",6
"2","266","2","1","7","0","1","1","2","1","2","1",2,0,0,5,"2",0,"2",5
"2","266","1","6","0","0","1","1","2","2","2","1",2,0,0,4,"2",0,"1",6
"2","266","2","1","7","0","2","1","2","2","2","1",1,0,0,4,"1",0,"2",6
"2","266","2","3","6","0","2","1","2","2","2","2",2,0,0,6,"3",0,"2",6
"2","266","1","1","7","0","2","2","1","1","1","1",1,0,0,3,"4",0,"2",3
"2","266","2","1","2","7","1","1","2","1","2","2",6,0,1,2,"2",0,"3",5
"2","266","2","4","0","0","2","1","1","1","1","1",1,0,0,9,"3",1,"1",3
"2","266","1","6","7","0","1","1","1","1","2","1",1,0,0,5,"4",0,"2",4
"2","266","3","3","6","0","2","1","2","1","2","1",10,0,0,5,"4",0,"2",5
"2","266","3","3","6","7","1","1","2","2","2","1",4,0,0,3,"1",0,"3",6
"2","266","2","1","7","0","2","1","2","1","2","1",1,0,0,3,"1",0,"2",5
"2","266","2","1","2","3","1","2","2","1","2","2",1,0,0,4,"2",0,"3",5
"2","266","1","2","6","7","2","1","2","2","2","1",1,0,0,2,"3",0,"3",6
"2","266","1","6","7","0","2","1","1","1","1","1",1,0,0,1,"2",4,"2",3
"2","266","3","1","2","7","1","1","2","2","2","1",4,0,0,1,"0",0,"3",6
"2","266","2","6","7","0","1","1","2","1","2","1",1,0,0,4,"3",0,"2",5
"2","266","2","1","7","0","1","1","2","2","1","1",1,0,0,6,"1",0,"2",5
"2","266","1","1","6","7","1","1","2","2","2","1",1,0,0,2,"3",0,"3",6
"2","266","1","3","0","0","2","2","2","2","2","1",1,0,0,5,"1",0,"1",6
"2","266","3","1","4","7","1","1","2","2","2","1",3,0,0,4,"3",0,"3",6
"2","266","2","1","2","7","1","1","2","1","2","1",1,0,0,2,"1",0,"3",5
"2","266","3","3","5","7","2","1","3","1","2","1",6,0,0,1,"1",0,"3",6
"2","266","2","2","0","0","2","1","2","1","2","1",1,0,0,1,"3",0,"1",5
"2","266","2","1","6","7","2","1","2","1","2","1",1,0,0,1,"4",1,"3",5
"2","266","2","1","4","7","3","1","2","2","2","1",1,0,0,1,"4",2,"3",6
"2","266","1","3","7","0","2","1","2","1","2","1",1,30,0,3,"3",0,"2",5
"2","266","2","6","7","0","1","1","1","1","1","1",1,0,0,2,"2",1,"2",3
"2","266","2","1","2","6","1","1","1","1","1","1",1,0,0,5,"2",2,"3",3
"2","266","1","1","2","7","2","1","2","1","2","1",1,0,0,3,"2",0,"3",5
"2","266","3","1","4","6","1","1","1","1","2","1",3,0,0,3,"2",0,"3",4
"2","266","1","1","6","7","2","2","2","2","2","1",3,0,0,2,"2",0,"3",6
"2","266","1","7","0","0","2","1","3","1","2","1",1,0,0,3,"2",0,"1",6
"2","266","1","1","7","0","2","1","3","3","3","1",1,0,0,4,"0",0,"2",9
"2","266","2","1","4","0","2","1","2","1","1","1",1,0,0,5,"4",2,"2",4
"2","266","1","7","0","0","1","1","1","1","1","1",1,50,0,27,"3",4,"1",3
"2","266","1","2","0","0","2","1","2","2","2","1",1,0,0,3,"1",0,"1",6
"2","266","1","1","6","0","2","1","2","2","2","1",1,0,0,2,"1",0,"2",6
"2","266","3","1","2","7","2","1","2","1","1","1",4,200,0,5,"4",1,"3",4
"2","266","2","1","2","5","2","1","1","1","2","1",1,0,0,1,"3",0,"3",4
"2","266","1","4","7","0","2","1","2","1","2","1",1,0,0,3,"1",0,"2",5
"2","266","2","1","2","0","2","1","2","2","2","1",1,0,0,1,"2",0,"2",6
"2","266","3","1","7","0","2","1","2","2","2","1",2,0,1,9,"3",0,"2",6
"2","266","3","1","5","7","1","1","2","1","2","1",3,0,0,3,"1",0,"3",5
"2","266","2","1","2","7","1","1","2","2","2","1",1,0,0,15,"3",0,"3",6
"2","266","3","1","2","3","2","1","2","2","2","1",5,0,0,3,"4",0,"3",6
"2","266","1","1","2","7","1","1","2","2","2","1",1,0,0,3,"2",0,"3",6
"2","266","2","4","5","7","2","1","1","1","1","1",1,0,1,5,"2",0,"3",3
"2","266","1","1","0","0","1","1","2","1","2","1",1,0,0,1,"3",0,"1",5
"2","266","2","1","2","3","2","1","2","2","2","1",1,0,0,2,"1",0,"3",6
"2","266","1","2","6","0","2","2","1","1","2","1",1,0,0,12,"4",0,"2",4
"2","266","2","1","7","0","2","1","1","1","1","1",1,0,0,2,"4",2,"2",3
"2","266","2","2","7","0","1","1","2","1","2","1",1,0,0,1,"1",0,"2",5
"2","266","2","1","2","7","2","1","3","3","3","1",1,0,0,5,"1",1,"3",9
"2","266","1","1","7","0","3","1","3","3","3","1",1,0,0,3,"4",1,"2",9
"2","266","1","6","0","0","2","1","1","1","2","1",1,0,0,3,"4",0,"1",4
"2","266","2","2","3","4","2","1","2","2","2","1",1,0,0,5,"2",0,"3",6
"2","266","1","1","6","7","2","1","2","1","2","1",2,0,0,4,"1",0,"3",5
"2","266","3","1","3","7","1","1","2","1","2","1",5,20,0,5,"4",0,"3",5
"2","266","2","2","7","0","3","1","2","1","2","1",1,0,0,3,"2",0,"2",5
"2","266","1","1","2","7","2","1","1","3","2","1",4,0,1,5,"3",0,"3",6
"2","266","2","6","7","0","1","1","2","1","1","1",1,0,0,3,"4",2,"2",4
"2","266","2","3","0","0","2","1","2","1","1","1",1,0,0,6,"3",0,"1",4
"2","266","2","2","5","0","2","2","2","1","1","1",1,0,0,1,"1",1,"2",4
"2","266","1","4","5","0","1","1","2","1","2","1",2,0,0,5,"1",0,"2",5
"2","266","2","2","4","7","1","1","3","1","2","1",1,0,0,5,"2",0,"3",6
"2","266","1","7","0","0","2","1","3","3","3","1",1,0,0,1,"4",0,"1",9
"2","266","1","1","0","0","2","1","3","1","2","2",1,0,0,1,"2",0,"1",6
"2","266","1","6","7","0","1","1","1","1","1","1",1,0,0,2,"1",1,"2",3
"2","266","1","1","7","0","2","1","2","1","2","1",1,10,0,7,"2",0,"2",5
"2","266","1","3","4","0","1","1","2","1","1","1",1,50,0,4,"4",1,"2",4
"2","266","2","1","3","7","2","1","1","1","2","1",1,0,0,5,"2",0,"3",4
"2","266","1","1","5","6","3","1","2","2","2","1",1,0,0,7,"2",0,"3",6
"2","266","2","1","0","0","2","1","2","2","2","1",1,0,0,4,"1",0,"1",6
"2","266","1","2","7","0","2","1","1","1","1","1",1,0,0,3,"4",1,"2",3
"2","266","3","1","2","7","2","2","2","2","2","1",3,0,2,17,"1",0,"3",6
"2","266","2","5","6","7","3","1","2","1","1","1",1,0,0,10,"1",1,"3",4
"2","266","1","4","7","0","3","1","2","2","2","1",1,0,0,11,"3",0,"2",6
"2","266","1","6","7","0","2","1","2","1","2","1",1,0,0,5,"2",0,"2",5
"2","266","2","3","0","0","2","1","1","1","2","1",1,0,0,2,"1",0,"1",4
"2","266","2","2","3","0","1","1","2","2","2","1",1,0,0,5,"2",0,"2",6
"2","266","1","1","7","0","1","1","2","2","2","1",1,0,0,1,"4",0,"2",6
"2","266","1","3","7","0","1","1","2","1","2","1",2,0,0,17,"1",0,"2",5
"2","266","3","3","4","0","2","1","2","1","2","1",2,0,0,4,"2",0,"2",5
"2","266","1","3","7","0","2","1","2","1","2","1",1,30,0,1,"1",0,"2",5
"2","266","1","7","0","0","2","2","3","3","3","1",1,0,0,3,"2",0,"1",9
"2","266","1","1","0","0","2","1","1","1","2","1",1,59,0,4,"2",0,"1",4
"2","266","3","1","2","4","1","1","2","2","2","1",3,0,0,6,"3",0,"3",6
"2","266","2","1","7","0","2","1","1","1","1","1",1,50,0,13,"4",1,"2",3
"2","266","3","2","4","6","1","1","1","1","2","1",3,100,0,3,"2",0,"3",4
"2","266","2","2","7","0","2","1","2","2","2","1",1,0,0,3,"3",0,"2",6
"2","266","1","7","0","0","1","1","2","2","2","1",1,0,0,4,"4",0,"1",6
"2","266","1","4","7","0","1","1","2","1","2","1",1,0,0,4,"2",0,"2",5
"2","266","3","1","0","0","1","1","2","2","2","1",5,0,0,2,"4",0,"1",6
"2","266","1","1","7","0","3","1","1","2","1","1",1,0,0,5,"2",4,"2",4
"2","266","2","1","0","0","1","1","1","1","2","1",1,100,0,3,"4",0,"1",4
"2","266","3","1","2","7","3","1","2","2","2","1",5,0,0,5,"4",2,"3",6
"2","266","2","2","5","7","2","1","3","3","3","1",1,0,0,5,"4",1,"3",9
"2","266","3","1","2","0","3","1","2","2","2","1",4,0,0,23,"1",0,"2",6
"2","266","2","1","4","7","1","1","2","2","2","1",1,0,0,4,"4",0,"3",6
"2","266","2","1","6","7","2","2","1","1","3","1",1,0,0,5,"2",0,"3",5
"2","266","2","1","3","7","1","1","1","1","2","1",1,0,0,2,"2",0,"3",4
"2","266","2","2","7","0","2","1","2","2","2","1",1,0,0,2,"3",1,"2",6
"2","266","2","1","3","7","2","1","3","3","2","1",1,0,0,1,"4",1,"3",8
"2","266","3","2","3","7","2","1","2","2","2","1",2,0,0,13,"2",0,"3",6
"2","266","1","1","7","0","2","1","2","1","2","1",1,0,1,12,"2",0,"2",5
"2","266","1","1","2","0","2","1","2","2","2","1",1,0,0,3,"2",1,"2",6
