"","Type","Gender","Color1","Color2","Color3","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","breedname","AgeYears","NumColors","AllMeds","purebreed"
"7957","Cat","Male","Black","White",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,6,"2","Orient Short Hair",0,"2","3","Yes"
"7958","Cat","Male","Gray","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,1,5,"1","Orient Short Hair",0,"2","4","Yes"
"7959","Cat","Female","Yellow",NA,NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,8,"4","Orient Short Hair",0,"1","5","Yes"
"7960","Cat","Male","Gray","White",NA,"Large","Short","Yes","Yes","Yes","Healthy",1,0,NA,5,"4","Orient Short Hair",7,"2","3","Yes"
"7961","Cat","Mixed","Black","Gray","White","Small","Short","No","No","No","Healthy",3,0,NA,4,"3","Orient Short Hair",0,"3","6","Yes"
"7962","Cat","Female","Black","White",NA,"Small","Short","No","No","No","Healthy",1,30,NA,1,"4","Orient Short Hair",0,"2","6","Yes"
"7963","Cat","Mixed","Brown","Yellow","Gray","Small","Short","No","Yes","No","Healthy",6,0,NA,2,"2","Orient Short Hair",0,"3","5","Yes"
"7964","Cat","Mixed","Black","White",NA,"Small","Medium","No","Yes","No","Healthy",2,0,NA,4,"1","Orient Short Hair",0,"2","5","Yes"
"7965","Cat","Male","Brown","Cream","Gray","Small","Short","No","No","No","Healthy",1,0,NA,4,"1","Orient Short Hair",0,"3","6","Yes"
"7966","Cat","Male","Black",NA,NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"1","Orient Short Hair",0,"1","6","Yes"
"7967","Cat","Female","White",NA,NA,"Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,3,"1","Orient Short Hair",0,"1","9","Yes"
"7968","Cat","Female","Cream",NA,NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,4,"3","Orient Short Hair",0,"1","6","Yes"
"7969","Cat","Mixed","Black","Gray","White","Medium","Short","No","No","No","Healthy",2,0,NA,1,"1","Orient Short Hair",0,"3","6","Yes"
"7970","Cat","Mixed","Black","Brown","Yellow","Small","Short","Not Sure","Not Sure","Not Sure","Healthy",3,0,NA,2,"4","Orient Short Hair",0,"3","9","Yes"
"7971","Cat","Male","Brown","White",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,2,"3","Orient Short Hair",0,"2","3","Yes"
"7972","Cat","Male","Black","White",NA,"Small","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"4","Orient Short Hair",0,"2","9","Yes"
"7973","Cat","Male","Cream",NA,NA,"Small","Short","No","No","No","Healthy",1,0,NA,1,"4","Orient Short Hair",0,"1","6","Yes"
"7974","Cat","Female","Black",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,1,"1","Orient Short Hair",1,"1","3","Yes"
"7975","Cat","Female","Black","White",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,1,"4","Orient Short Hair",4,"2","3","Yes"
"7976","Cat","Mixed","Black","Cream","White","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",4,0,NA,2,"1","Orient Short Hair",1,"3","9","Yes"
"7977","Cat","Female","Brown","Golden","Gray","Medium","Short","No","No","No","Healthy",1,0,NA,4,"1","Orient Short Hair",0,"3","6","Yes"
"7978","Cat","Female","Brown","Golden","Yellow","Medium","Short","Yes","Yes","No","Healthy",1,0,NA,1,"4","Orient Short Hair",1,"3","4","Yes"
"7979","Cat","Female","Black",NA,NA,"Small","Medium","No","Yes","No","Minor Injury",1,0,NA,1,"2","Orient Short Hair",0,"1","5","Yes"
"7980","Cat","Mixed","Black","Yellow","White","Small","Short","No","No","No","Healthy",4,0,NA,3,"4","Orient Short Hair",0,"3","6","Yes"
"7981","Cat","Female","Gray","White",NA,"Medium","Short","No","No","No","Healthy",1,0,NA,1,"2","Orient Short Hair",0,"2","6","Yes"
"7982","Cat","Male","Golden","White",NA,"Small","Short","No","No","No","Healthy",1,0,NA,1,"2","Orient Short Hair",0,"2","6","Yes"
"7983","Cat","Male","Black",NA,NA,"Medium","Short","No","No","No","Healthy",1,0,NA,0,"4","Orient Short Hair",0,"1","6","Yes"
"7984","Cat","Female","Black","Brown","White","Medium","Short","Yes","Yes","No","Healthy",1,250,NA,3,"3","Orient Short Hair",1,"3","4","Yes"
"7985","Cat","Male","Cream",NA,NA,"Small","Short","No","No","No","Healthy",1,0,NA,1,"4","Orient Short Hair",0,"1","6","Yes"
"7986","Cat","Female","Black","Brown","Gray","Medium","Medium","No","Yes","Not Sure","Healthy",1,50,NA,3,"4","Orient Short Hair",0,"3","6","Yes"
"7987","Cat","Female","Gray",NA,NA,"Small","Short","No","No","No","Healthy",1,0,NA,3,"4","Orient Short Hair",0,"1","6","Yes"
"7988","Cat","Mixed","Black","White",NA,"Small","Short","Not Sure","Not Sure","Not Sure","Healthy",5,0,NA,4,"4","Orient Short Hair",0,"2","9","Yes"
"7989","Cat","Male","Brown","White",NA,"Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,3,"1","Orient Short Hair",0,"2","9","Yes"
"7990","Cat","Female","Brown","Golden","White","Medium","Short","Yes","Yes","No","Healthy",1,0,NA,8,"3","Orient Short Hair",0,"3","4","Yes"
"7991","Cat","Male","Black","White",NA,"Medium","Short","No","No","No","Healthy",1,0,NA,3,"1","Orient Short Hair",0,"2","6","Yes"
"7992","Cat","Female","Black","Brown","White","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,0,"4","Orient Short Hair",4,"3","3","Yes"
"7993","Cat","Female","Brown","Cream",NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,3,"4","Orient Short Hair",0,"2","6","Yes"
"7994","Cat","Female","Black","Gray",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,2,"2","Orient Short Hair",0,"2","3","Yes"
"7995","Cat","Male","Golden","White",NA,"Medium","Short","No","Yes","No","Healthy",4,0,NA,1,"3","Orient Short Hair",0,"2","5","Yes"
"7996","Cat","Male","Cream","White",NA,"Medium","Short","Not Sure","Yes","Yes","Healthy",1,10,NA,5,"2","Orient Short Hair",1,"2","5","Yes"
"7997","Cat","Female","Yellow","White",NA,"Medium","Medium","No","Yes","Yes","Healthy",1,0,NA,3,"4","Orient Short Hair",1,"2","4","Yes"
"7998","Cat","Female","Brown","White",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,9,"3","Orient Short Hair",0,"2","3","Yes"
"7999","Cat","Male","Black","Gray","White","Medium","Short","Yes","Yes","Not Sure","Minor Injury",1,0,NA,3,"4","Orient Short Hair",2,"3","5","Yes"
"8000","Cat","Female","Black","White",NA,"Large","Short","No","No","No","Healthy",1,0,NA,2,"1","Orient Short Hair",1,"2","6","Yes"
"8001","Cat","Male","Cream","Gray","White","Medium","Medium","No","No","No","Healthy",1,0,NA,3,"1","Orient Short Hair",0,"3","6","Yes"
"8002","Cat","Mixed","Black","Yellow",NA,"Medium","Short","Yes","Yes","Yes","Healthy",2,0,NA,2,"4","Orient Short Hair",2,"2","3","Yes"
"8003","Cat","Female","White",NA,NA,"Medium","Short","Yes","Yes","No","Minor Injury",1,1,NA,2,"4","Orient Short Hair",2,"1","4","Yes"
"8004","Cat","Male","Black","White",NA,"Large","Medium","No","No","No","Healthy",1,0,NA,3,"1","Orient Short Hair",1,"2","6","Yes"
"8005","Cat","Female","Yellow","White",NA,"Medium","Medium","Not Sure","No","Not Sure","Healthy",1,1,NA,3,"4","Orient Short Hair",1,"2","8","Yes"
"8006","Cat","Female","Black","Brown","White","Medium","Medium","No","No","No","Healthy",1,0,NA,8,"2","Orient Short Hair",1,"3","6","Yes"
"8007","Cat","Female","Gray","White",NA,"Large","Medium","Yes","Yes","Yes","Healthy",1,0,NA,5,"2","Orient Short Hair",1,"2","3","Yes"
"8008","Cat","Male","Brown","Cream",NA,"Small","Medium","No","No","No","Healthy",1,0,NA,9,"2","Orient Short Hair",0,"2","6","Yes"
"8009","Cat","Female","Gray",NA,NA,"Small","Medium","No","No","No","Healthy",1,0,NA,2,"4","Orient Short Hair",0,"1","6","Yes"
"8010","Cat","Mixed","Black","Cream","White","Medium","Medium","No","No","No","Healthy",4,0,NA,5,"4","Orient Short Hair",3,"3","6","Yes"
"8011","Cat","Female","Brown","Cream","White","Small","Short","Yes","Yes","Yes","Healthy",1,0,NA,1,"4","Orient Short Hair",1,"3","3","Yes"
"8012","Cat","Male","Golden","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,50,NA,5,"4","Orient Short Hair",1,"2","4","Yes"
"8013","Cat","Male","Yellow","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,5,"1","Orient Short Hair",0,"2","4","Yes"
"8014","Cat","Mixed","Black","Gray","White","Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",4,0,NA,4,"4","Orient Short Hair",0,"3","9","Yes"
"8015","Cat","Mixed","Brown","White",NA,"Small","Short","Not Sure","Not Sure","Not Sure","Healthy",4,0,NA,7,"4","Orient Short Hair",0,"2","9","Yes"
"8016","Cat","Male","Black","Gray","White","Medium","Short","No","No","No","Healthy",4,0,NA,8,"2","Orient Short Hair",0,"3","6","Yes"
"8017","Cat","Female","Brown","Yellow","White","Small","Short","No","Yes","No","Minor Injury",1,0,NA,1,"2","Orient Tabby",0,"3","5","Yes"
"8018","Cat","Female","Black","White",NA,"Small","Short","No","No","No","Healthy",1,0,NA,1,"4","Orient Tabby",0,"2","6","Yes"
"8019","Cat","Female","Golden","Gray","White","Medium","Short","No","Yes","Yes","Healthy",1,0,NA,3,"3","Orient Tabby",2,"3","4","Yes"
"8020","Cat","Female","Brown","Golden","Gray","Medium","Short","Yes","Yes","Yes","Healthy",2,0,NA,4,"3","Orient Tabby",0,"3","3","Yes"
"8021","Cat","Male","Cream","Gray",NA,"Large","Short","No","Yes","No","Healthy",2,100,NA,8,"1","Orient Tabby",0,"2","5","Yes"
"8022","Cat","Male","Golden","Cream",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,17,"3","Orient Tabby",0,"2","4","Yes"
"8023","Cat","Mixed","Black","Gray","White","Small","Medium","No","Yes","No","Healthy",4,0,NA,3,"3","Orient Tabby",2,"3","5","Yes"
"8024","Cat","Male","Golden",NA,NA,"Large","Medium","Yes","Yes","Yes","Healthy",1,0,NA,3,"2","Persian",3,"1","3","Yes"
"8025","Cat","Male","Golden",NA,NA,"Medium","Medium","No","No","No","Healthy",1,0,NA,11,"1","Persian",0,"1","6","Yes"
"8026","Cat","Female","Black","Gray",NA,"Large","Long","Yes","Yes","No","Healthy",1,0,NA,3,"1","Persian",2,"2","4","Yes"
"8027","Cat","Male","Golden",NA,NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,0,"4","Persian",5,"1","4","Yes"
"8028","Cat","Male","Black","White",NA,"Large","Long","No","Yes","No","Healthy",1,0,NA,2,"1","Persian",1,"2","5","Yes"
"8029","Cat","Female","Black","Gray",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,3,"1","Persian",1,"2","4","Yes"
"8030","Cat","Female","Black","Brown","Cream","Medium","Long","No","Yes","No","Healthy",1,100,NA,5,"1","Persian",0,"3","5","Yes"
"8031","Cat","Male","Black","Brown","White","Medium","Long","Yes","Yes","No","Healthy",1,0,NA,1,"1","Persian",2,"3","4","Yes"
"8032","Cat","Male","Yellow",NA,NA,"Small","Medium","No","Yes","No","Healthy",3,100,NA,0,"4","Persian",0,"1","5","Yes"
"8033","Cat","Male","Brown","White",NA,"Small","Medium","No","No","No","Healthy",1,200,NA,1,"1","Persian",0,"2","6","Yes"
"8034","Cat","Mixed","Black","Brown",NA,"Large","Medium","No","No","No","Healthy",2,50,NA,2,"2","Persian",0,"2","6","Yes"
"8035","Cat","Male","Black","White",NA,"Large","Long","No","No","No","Healthy",1,50,NA,3,"2","Persian",0,"2","6","Yes"
"8036","Cat","Female","Gray","White",NA,"Large","Long","No","No","No","Healthy",2,0,NA,7,"1","Persian",0,"2","6","Yes"
"8037","Cat","Male","Yellow","White",NA,"Medium","Medium","No","Yes","Not Sure","Healthy",1,0,NA,1,"3","Persian",1,"2","6","Yes"
"8038","Cat","Female","Black","Yellow","White","Medium","Long","No","Yes","No","Healthy",1,550,NA,5,"2","Persian",0,"3","5","Yes"
"8039","Cat","Female","Gray","White",NA,"Large","Long","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"0","Persian",1,"2","9","Yes"
"8040","Cat","Female","Black","Golden",NA,"Small","Medium","No","No","No","Healthy",1,100,NA,3,"1","Persian",0,"2","6","Yes"
"8041","Cat","Female","Brown",NA,NA,"Medium","Long","Yes","Yes","Yes","Healthy",1,0,NA,4,"1","Persian",6,"1","3","Yes"
"8042","Cat","Mixed","Cream","White",NA,"Medium","Medium","Yes","Yes","Yes","Healthy",2,150,4,24,"4","Persian",0,"2","3","Yes"
"8043","Cat","Male","Golden","White",NA,"Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,2,"1","Persian",0,"2","9","Yes"
"8044","Cat","Male","White",NA,NA,"Medium","Long","No","No","No","Healthy",1,350,NA,4,"2","Persian",0,"1","6","Yes"
"8045","Cat","Male","White",NA,NA,"Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"1","Persian",3,"1","9","Yes"
"8046","Cat","Female","Black","Yellow","White","Medium","Long","Yes","Yes","Yes","Healthy",1,30,NA,5,"3","Persian",2,"3","3","Yes"
"8047","Cat","Male","Cream",NA,NA,"Medium","Long","No","Yes","Yes","Minor Injury",1,30,NA,3,"4","Persian",3,"1","4","Yes"
"8048","Cat","Male","Cream",NA,NA,"Medium","Long","Yes","Yes","Yes","Minor Injury",1,0,NA,1,"1","Persian",3,"1","3","Yes"
"8049","Cat","Female","Yellow",NA,NA,"Medium","Long","Yes","Yes","No","Healthy",1,750,NA,3,"2","Persian",0,"1","4","Yes"
"8050","Cat","Mixed","Black","Golden",NA,"Medium","Medium","Yes","Yes","No","Healthy",4,100,NA,5,"2","Persian",0,"2","4","Yes"
"8051","Cat","Male","Golden","Yellow",NA,"Large","Medium","Yes","Yes","Yes","Healthy",1,0,NA,3,"1","Persian",1,"2","3","Yes"
"8052","Cat","Female","Cream","Gray","White","Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,5,"2","Persian",3,"3","9","Yes"
"8053","Cat","Mixed","Black","Brown","White","Small","Medium","No","No","No","Healthy",3,0,NA,3,"3","Persian",0,"3","6","Yes"
"8054","Cat","Male","Golden","Yellow","Cream","Large","Long","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"0","Persian",2,"3","9","Yes"
"8055","Cat","Female","Black","Brown","Golden","Medium","Medium","No","No","No","Healthy",3,0,NA,3,"1","Persian",0,"3","6","Yes"
"8056","Cat","Mixed","Black","Golden",NA,"Small","Short","No","No","No","Healthy",2,0,NA,5,"4","Persian",0,"2","6","Yes"
"8057","Cat","Female","Gray","White",NA,"Large","Long","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,2,"4","Persian",3,"2","9","Yes"
"8058","Cat","Female","Black","Yellow","White","Medium","Short","No","No","No","Healthy",1,0,NA,5,"2","Persian",0,"3","6","Yes"
"8059","Cat","Female","Black","Brown","Yellow","Medium","Long","No","No","Yes","Healthy",1,200,NA,2,"2","Persian",3,"3","5","Yes"
"8060","Cat","Female","White",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,4,"2","Persian",1,"1","3","Yes"
"8061","Cat","Female","Yellow","White",NA,"Medium","Long","No","Yes","No","Healthy",1,600,NA,7,"2","Persian",0,"2","5","Yes"
"8062","Cat","Male","Golden","Cream","White","Medium","Long","Yes","Yes","Yes","Serious Injury",1,0,NA,14,"3","Persian",5,"3","3","Yes"
"8063","Cat","Female","Brown","Yellow",NA,"Medium","Long","Yes","Yes","Yes","Healthy",1,350,NA,1,"4","Persian",3,"2","3","Yes"
"8064","Cat","Male","Black","White",NA,"Large","Medium","No","Yes","No","Healthy",1,0,NA,5,"3","Persian",0,"2","5","Yes"
"8065","Cat","Female","Golden","Cream",NA,"Medium","Long","No","Yes","No","Healthy",1,150,NA,7,"0","Persian",0,"2","5","Yes"
"8066","Cat","Mixed","Gray","White",NA,"Medium","Medium","No","No","No","Healthy",2,0,NA,2,"3","Persian",0,"2","6","Yes"
"8067","Cat","Female","Black",NA,NA,"Medium","Long","No","No","No","Healthy",1,0,NA,5,"1","Persian",1,"1","6","Yes"
"8068","Cat","Male","Yellow",NA,NA,"Small","Medium","No","No","No","Healthy",1,0,NA,5,"4","Persian",0,"1","6","Yes"
"8069","Cat","Male","Yellow",NA,NA,"Medium","Long","No","No","No","Healthy",1,150,NA,3,"2","Persian",0,"1","6","Yes"
"8070","Cat","Female","Gray",NA,NA,"Medium","Long","Yes","Yes","No","Healthy",1,480,NA,2,"2","Persian",0,"1","4","Yes"
"8071","Cat","Male","Gray","White",NA,"Medium","Long","No","Yes","No","Healthy",1,150,NA,6,"0","Persian",0,"2","5","Yes"
"8072","Cat","Female","Golden","Gray","White","Small","Long","Yes","Yes","No","Healthy",2,750,NA,4,"2","Persian",0,"3","4","Yes"
"8073","Cat","Female","Black","Golden","White","Medium","Medium","No","No","No","Healthy",1,50,NA,5,"2","Persian",0,"3","6","Yes"
"8074","Cat","Female","Cream","White",NA,"Medium","Medium","No","No","No","Healthy",1,40,NA,3,"2","Persian",1,"2","6","Yes"
"8075","Cat","Mixed","Brown","White",NA,"Medium","Medium","Yes","Yes","No","Healthy",2,250,NA,16,"2","Persian",1,"2","4","Yes"
"8076","Cat","Female","Black","Brown","Gray","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,2,"4","Persian",0,"3","9","Yes"
"8077","Cat","Male","Black","White",NA,"Medium","Long","No","Yes","No","Healthy",1,350,1,5,"1","Persian",1,"2","5","Yes"
"8078","Cat","Male","Golden",NA,NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,100,NA,5,"4","Persian",2,"1","3","Yes"
"8079","Cat","Mixed","Black","Gray","White","Medium","Short","No","No","No","Healthy",5,0,NA,6,"2","Persian",0,"3","6","Yes"
"8080","Cat","Male","Black","White",NA,"Large","Long","No","No","No","Healthy",1,150,NA,4,"4","Persian",1,"2","6","Yes"
"8081","Cat","Female","Black","Brown","White","Medium","Long","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,2,"2","Persian",2,"3","9","Yes"
"8082","Cat","Mixed","Brown","Yellow","Gray","Small","Medium","No","No","No","Healthy",4,30,NA,5,"1","Persian",0,"3","6","Yes"
"8083","Cat","Male","Gray","White",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,3,"2","Persian",0,"2","4","Yes"
"8084","Cat","Male","Brown","Cream","Gray","Small","Long","Yes","Yes","No","Healthy",1,250,NA,4,"3","Persian",0,"3","4","Yes"
"8085","Cat","Female","Black","Yellow","White","Medium","Medium","No","No","No","Healthy",1,50,NA,4,"1","Persian",0,"3","6","Yes"
"8086","Cat","Male","White",NA,NA,"Medium","Short","Yes","No","Not Sure","Healthy",1,0,NA,0,"4","Persian",1,"1","6","Yes"
"8087","Cat","Female","Brown","Cream",NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,2,"3","Persian",2,"2","5","Yes"
"8088","Cat","Male","Black","Brown","White","Large","Long","Yes","Yes","Yes","Healthy",1,200,NA,3,"3","Persian",6,"3","3","Yes"
"8089","Cat","Male","Golden",NA,NA,"Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,500,NA,2,"0","Persian",0,"1","9","Yes"
"8090","Cat","Male","Black","White",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,4,"2","Persian",0,"2","4","Yes"
"8091","Cat","Mixed","Yellow","Gray","White","Medium","Medium","No","No","No","Healthy",5,0,NA,9,"1","Persian",0,"3","6","Yes"
"8092","Cat","Female","White",NA,NA,"Medium","Long","No","Yes","No","Healthy",1,300,NA,4,"1","Persian",0,"1","5","Yes"
"8093","Cat","Female","Black","White",NA,"Medium","Long","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,7,"2","Persian",0,"2","9","Yes"
"8094","Cat","Female","Black","Gray","White","Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,5,"4","Persian",1,"3","4","Yes"
"8095","Cat","Female","Black","Golden","Yellow","Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,2,"2","Persian",1,"3","4","Yes"
"8096","Cat","Female","Black","Brown","Golden","Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,5,"1","Persian",1,"3","3","Yes"
"8097","Cat","Mixed","Black","Brown","Yellow","Medium","Long","No","No","Yes","Healthy",4,0,NA,3,"4","Persian",0,"3","5","Yes"
"8098","Cat","Male","Cream",NA,NA,"Medium","Long","No","Yes","No","Healthy",1,100,NA,9,"1","Persian",0,"1","5","Yes"
"8099","Cat","Female","Black","White",NA,"Small","Long","Not Sure","No","Not Sure","Healthy",1,0,NA,1,"4","Persian",2,"2","8","Yes"
"8100","Cat","Female","Black","Brown","Yellow","Small","Medium","No","No","No","Healthy",1,0,NA,3,"1","Persian",0,"3","6","Yes"
"8101","Cat","Mixed","White",NA,NA,"Medium","Medium","No","No","No","Healthy",2,300,NA,3,"1","Persian",0,"1","6","Yes"
"8102","Cat","Female","Gray","White",NA,"Large","Medium","Not Sure","Yes","No","Healthy",8,0,NA,2,"1","Persian",1,"2","6","Yes"
"8103","Cat","Male","Black","Golden","White","Large","Long","No","No","No","Healthy",2,300,NA,3,"4","Persian",1,"3","6","Yes"
"8104","Cat","Male","Gray",NA,NA,"Large","Long","No","No","No","Healthy",1,500,NA,2,"2","Persian",0,"1","6","Yes"
"8105","Cat","Male","Cream","White",NA,"Small","Long","No","Yes","No","Minor Injury",4,88,NA,4,"1","Persian",0,"2","5","Yes"
"8106","Cat","Female","Brown","Yellow","White","Small","Long","Yes","Yes","No","Minor Injury",1,0,2,5,"2","Persian",1,"3","4","Yes"
"8107","Cat","Female","Black","Gray","White","Large","Medium","Yes","Yes","Yes","Healthy",1,0,NA,2,"3","Persian",2,"3","3","Yes"
"8108","Cat","Female","Cream","White",NA,"Medium","Long","Yes","Yes","No","Healthy",1,500,NA,4,"1","Persian",2,"2","4","Yes"
"8109","Cat","Female","Black","Golden","White","Medium","Long","No","Yes","No","Healthy",1,400,NA,1,"4","Persian",0,"3","5","Yes"
"8110","Cat","Male","Black","Gray","White","Large","Long","Yes","Yes","Yes","Healthy",1,0,NA,3,"0","Persian",1,"3","3","Yes"
"8111","Cat","Female","Black","Yellow","White","Medium","Short","No","No","No","Healthy",1,0,NA,1,"3","Persian",0,"3","6","Yes"
"8112","Cat","Male","Brown","Cream","White","Large","Medium","Yes","Yes","Yes","Healthy",1,0,NA,1,"1","Persian",1,"3","3","Yes"
"8113","Cat","Male","Black","White",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,3,"1","Persian",0,"2","4","Yes"
"8114","Cat","Female","Black","Brown","White","Small","Medium","No","Yes","No","Healthy",1,0,NA,2,"1","Persian",0,"3","5","Yes"
"8115","Cat","Male","Black","White",NA,"Medium","Long","No","Yes","No","Healthy",1,600,NA,5,"2","Persian",0,"2","5","Yes"
"8116","Cat","Female","Black","White",NA,"Medium","Long","Not Sure","Not Sure","Not Sure","Healthy",1,160,NA,0,"4","Persian",2,"2","9","Yes"
