"","Gender","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","breedname","AgeYears","NumColors","AllMeds","ColorName1","ColorName2","ColorName3","height_low_inches","height_high_inches","weight_low_lbs","weight_high_lbs","avg_weight","size","hypoallergenic"
"3840","1","2","1","2","2","3","1",6,1,0,4,"1","Mixed Breed",0,"3","7","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"3841","2","2","1","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"3","6","Black","Brown","Yellow",NA,NA,NA,NA,NA,NA,NA
"3842","3","1","1","2","2","3","1",2,0,0,2,"1","Mixed Breed",0,"2","7","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3843","1","3","1","2","2","2","1",1,50,0,1,"1","Mixed Breed",0,"1","6","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3844","1","2","1","2","2","2","1",1,0,1,4,"1","Mixed Breed",0,"1","6","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3845","3","2","1","2","2","2","1",5,0,0,12,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3846","2","2","1","1","1","1","1",1,100,0,3,"1","Mixed Breed",4,"2","3","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"3847","2","2","1","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3848","2","1","1","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3849","2","2","2","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3850","2","2","2","1","1","2","1",1,0,0,9,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3851","2","3","1","1","1","1","1",1,0,0,14,"1","Mixed Breed",0,"1","3","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3852","2","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3853","3","2","1","2","2","2","1",6,0,0,20,"1","Mixed Breed",0,"3","6","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"3854","2","3","2","2","2","2","1",7,0,0,1,"1","Mixed Breed",0,"3","6","Black","Brown","Yellow",NA,NA,NA,NA,NA,NA,NA
"3855","1","2","1","3","3","1","1",1,0,0,2,"1","Mixed Breed",1,"2","7","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3856","2","2","1","1","1","1","1",1,0,0,5,"1","Mixed Breed",2,"1","3","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3857","3","2","2","2","2","2","1",4,0,0,3,"1","Mixed Breed",0,"3","6","Brown","Yellow","White",NA,NA,NA,NA,NA,NA,NA
"3858","1","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3859","3","3","1","3","3","3","1",7,0,0,3,"1","Mixed Breed",0,"2","9","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3860","3","1","1","2","2","2","1",8,0,0,2,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3861","2","2","1","2","2","2","1",1,20,0,1,"1","Mixed Breed",0,"1","6","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3862","2","2","1","3","3","3","1",1,0,0,1,"1","Mixed Breed",0,"2","9","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3863","2","2","1","1","1","2","1",1,200,0,5,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3864","1","2","1","2","2","2","1",2,0,0,1,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3865","2","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",1,"1","3","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3866","1","2","1","1","1","2","1",1,100,0,2,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3867","1","2","1","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"2","6","Black","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"3868","1","2","1","2","2","2","1",1,0,0,6,"1","Mixed Breed",1,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3869","3","2","1","2","2","2","1",7,0,0,8,"1","Mixed Breed",0,"3","6","Black","Brown","Gray",NA,NA,NA,NA,NA,NA,NA
"3870","3","1","1","1","1","2","1",3,0,0,10,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3871","2","1","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3872","1","2","2","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3873","1","2","1","1","1","2","1",1,0,0,6,"1","Mixed Breed",1,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3874","2","2","2","2","2","2","1",5,0,0,1,"1","Mixed Breed",0,"2","6","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"3875","2","2","2","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3876","2","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3877","2","2","2","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","5","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3878","2","2","1","1","2","2","1",1,100,0,6,"1","Mixed Breed",0,"2","5","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3879","2","3","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3880","1","1","1","2","2","2","1",1,0,0,5,"1","Mixed Breed",0,"2","6","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"3881","2","1","1","1","1","1","1",2,0,0,4,"1","Mixed Breed",1,"2","3","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3882","1","2","1","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3883","3","2","1","1","1","2","1",5,0,0,12,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3884","1","2","1","3","3","2","1",1,0,0,1,"1","Mixed Breed",0,"2","8","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3885","2","2","1","3","3","3","1",1,0,0,3,"1","Mixed Breed",0,"1","9","Golden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3886","2","2","2","2","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","5","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3887","3","1","1","2","2","2","1",3,0,0,3,"1","Mixed Breed",0,"2","6","Brown","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"3888","1","2","1","2","2","2","1",4,0,0,2,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3889","1","2","1","1","1","2","1",1,0,0,7,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3890","2","2","2","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3891","2","2","2","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"1","6","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3892","2","2","1","1","1","1","1",1,0,0,4,"1","Mixed Breed",0,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3893","2","2","2","1","1","2","1",2,200,0,5,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3894","2","2","2","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3895","3","2","2","3","3","3","1",4,0,0,6,"1","Mixed Breed",1,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3896","2","2","1","2","1","2","1",1,80,0,1,"1","Mixed Breed",0,"1","5","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3897","2","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",2,"2","3","Black","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"3898","2","1","1","2","1","2","1",1,50,0,2,"1","Mixed Breed",0,"3","5","Black","Brown","Gray",NA,NA,NA,NA,NA,NA,NA
"3899","2","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3900","1","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",1,"1","4","Yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3901","2","1","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",4,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3902","3","1","1","2","2","1","1",8,0,1,2,"0","Mixed Breed",0,"3","5","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3903","1","2","2","2","2","3","1",1,0,0,1,"1","Mixed Breed",0,"2","7","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3904","1","2","1","1","1","2","1",1,50,0,5,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3905","1","2","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",4,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3906","2","2","2","3","3","1","1",1,0,0,3,"1","Mixed Breed",0,"2","7","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3907","2","2","2","3","3","3","1",1,0,0,1,"1","Mixed Breed",0,"2","9","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3908","2","2","1","1","2","2","1",1,0,0,1,"1","Mixed Breed",0,"3","5","Brown","Yellow","White",NA,NA,NA,NA,NA,NA,NA
"3909","1","2","2","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3910","3","2","1","2","2","2","1",7,0,0,8,"1","Mixed Breed",0,"3","6","Black","Cream","White",NA,NA,NA,NA,NA,NA,NA
"3911","1","2","2","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3912","2","2","1","3","3","3","1",2,0,0,1,"1","Mixed Breed",0,"3","9","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"3913","1","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",1,"2","3","Golden","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"3914","2","2","2","2","2","2","1",1,0,0,3,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3915","2","2","2","1","1","2","1",2,50,0,5,"1","Mixed Breed",0,"2","4","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"3916","1","2","2","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3917","2","2","2","1","1","2","1",1,0,1,8,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3918","1","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",5,"3","3","Black","Cream","White",NA,NA,NA,NA,NA,NA,NA
"3919","1","2","1","1","1","2","1",1,0,0,5,"1","Mixed Breed",1,"2","4","Golden","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"3920","2","2","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3921","2","1","1","3","3","3","1",1,0,0,3,"1","Mixed Breed",0,"3","9","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3922","2","2","2","1","1","2","1",1,0,0,22,"1","Mixed Breed",0,"3","4","Brown","Cream","White",NA,NA,NA,NA,NA,NA,NA
"3923","2","2","1","3","3","3","1",1,0,0,2,"1","Mixed Breed",0,"2","9","Brown","Yellow",NA,NA,NA,NA,NA,NA,NA,NA
"3924","2","2","1","2","2","2","3",1,0,0,5,"1","Mixed Breed",2,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3925","1","2","2","3","3","3","1",1,0,0,4,"1","Mixed Breed",2,"2","9","Black","Yellow",NA,NA,NA,NA,NA,NA,NA,NA
"3926","2","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3927","1","2","1","2","2","2","1",1,0,0,7,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3928","1","2","2","2","2","2","1",1,0,0,5,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3929","3","2","1","2","3","3","1",4,0,0,3,"1","Mixed Breed",0,"3","8","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3930","1","2","2","2","2","2","1",2,0,0,19,"1","Mixed Breed",0,"2","6","Black","Yellow",NA,NA,NA,NA,NA,NA,NA,NA
"3931","1","2","1","1","1","3","1",1,0,0,1,"1","Mixed Breed",1,"3","5","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"3932","2","2","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"3","4","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"3933","2","2","1","3","3","2","1",1,0,0,9,"1","Mixed Breed",0,"2","8","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3934","1","2","2","1","1","1","1",1,0,0,1,"1","Mixed Breed",0,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3935","3","2","1","3","3","3","1",2,0,0,8,"1","Mixed Breed",0,"2","9","Black","Gray",NA,NA,NA,NA,NA,NA,NA,NA
"3936","3","2","1","2","2","2","1",4,0,0,5,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3937","2","2","2","2","1","2","1",1,0,0,3,"1","Mixed Breed",1,"2","5","Golden","Yellow",NA,NA,NA,NA,NA,NA,NA,NA
"3938","2","1","1","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3939","1","2","1","3","3","3","1",1,0,0,4,"1","Mixed Breed",2,"2","9","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"3940","3","2","1","2","2","2","1",2,1,0,4,"1","Mixed Breed",0,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3941","1","3","1","3","3","3","1",1,0,0,1,"1","Mixed Breed",3,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3942","2","1","2","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3943","2","2","2","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3944","2","2","1","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3945","2","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"3","6","Black","Yellow","White",NA,NA,NA,NA,NA,NA,NA
"3946","2","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3947","2","2","1","1","1","2","1",1,50,0,2,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3948","2","2","1","1","1","1","1",1,0,0,5,"1","Mixed Breed",2,"3","3","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"3949","1","3","1","1","1","2","1",3,0,0,3,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3950","1","2","1","3","3","2","1",1,0,0,7,"1","Mixed Breed",1,"1","8","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3951","2","2","2","2","2","2","1",1,0,0,1,"0","Mixed Breed",1,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3952","2","2","1","2","2","2","1",3,0,0,6,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3953","3","2","1","2","2","2","1",2,0,0,5,"1","Mixed Breed",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3954","3","1","1","2","2","2","1",5,0,0,2,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3955","2","2","2","2","2","2","1",2,0,0,2,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3956","2","2","2","1","1","2","1",2,0,0,2,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3957","1","2","2","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"3","5","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3958","2","1","1","3","3","3","1",1,688,0,5,"1","Mixed Breed",0,"2","9","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3959","1","2","2","1","1","1","1",1,0,0,6,"1","Mixed Breed",1,"2","3","Black","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"3960","1","2","2","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3961","2","2","2","2","2","2","1",1,1,0,3,"1","Mixed Breed",0,"3","6","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"3962","1","2","2","2","2","2","1",1,20,0,1,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3963","1","2","1","2","2","2","1",1,0,0,5,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3964","1","2","1","1","1","1","1",1,0,0,2,"1","Mixed Breed",1,"2","3","Black","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"3965","1","2","1","3","3","2","1",1,0,0,2,"1","Mixed Breed",0,"1","8","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3966","3","2","1","1","1","2","1",3,0,0,29,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3967","2","2","1","1","1","1","1",1,0,0,8,"1","Mixed Breed",2,"2","3","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3968","2","2","1","1","1","1","1",1,50,0,5,"1","Mixed Breed",3,"1","3","Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3969","1","2","1","2","1","2","1",1,0,0,3,"1","Mixed Breed",0,"1","5","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3970","1","2","2","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3971","2","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",1,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3972","3","1","1","2","2","2","1",6,0,0,4,"1","Mixed Breed",0,"3","6","Black","Golden","Yellow",NA,NA,NA,NA,NA,NA,NA
"3973","2","2","1","3","1","1","1",1,0,0,3,"1","Mixed Breed",0,"3","5","Brown","Golden","Cream",NA,NA,NA,NA,NA,NA,NA
"3974","1","2","1","1","1","3","1",1,0,0,3,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3975","2","2","2","1","1","1","1",1,100,0,3,"1","Mixed Breed",1,"2","3","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"3976","1","1","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",0,"1","3","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3977","2","2","2","1","1","3","1",1,100,0,3,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3978","1","2","2","1","2","2","1",1,40,0,3,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3979","1","2","1","1","1","1","2",1,0,0,1,"1","Mixed Breed",1,"2","3","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3980","2","1","1","3","3","2","1",1,0,0,4,"1","Mixed Breed",0,"2","8","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3981","1","2","1","2","1","2","1",2,0,0,2,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3982","2","2","1","3","3","3","1",1,0,0,3,"1","Mixed Breed",0,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3983","2","2","1","2","1","1","1",1,0,0,3,"1","Mixed Breed",0,"1","4","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3984","1","2","1","1","1","1","1",1,0,0,2,"1","Mixed Breed",4,"2","3","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"3985","1","1","2","2","2","2","1",1,150,1,5,"1","Mixed Breed",0,"2","6","Brown","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"3986","2","2","1","1","1","2","1",1,0,0,4,"1","Mixed Breed",1,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3987","2","2","2","1","1","1","1",1,0,0,2,"1","Mixed Breed",2,"3","3","Golden","Cream","White",NA,NA,NA,NA,NA,NA,NA
"3988","3","2","1","2","2","2","1",6,0,0,5,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3989","2","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3990","2","2","2","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"3991","2","1","2","1","1","1","1",1,0,0,2,"1","Mixed Breed",6,"2","3","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"3992","2","2","1","3","1","3","1",1,0,0,2,"1","Mixed Breed",0,"1","7","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3993","2","2","2","2","2","2","1",1,0,0,3,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3994","2","2","1","2","2","2","1",1,0,1,5,"1","Mixed Breed",0,"2","6","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"3995","2","2","1","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"3996","1","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",1,"1","3","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3997","2","2","2","1","1","1","1",1,100,0,5,"1","Mixed Breed",1,"3","3","Black","Golden","White",NA,NA,NA,NA,NA,NA,NA
"3998","2","2","2","2","1","2","1",1,0,0,2,"1","Mixed Breed",0,"1","5","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3999","3","2","1","2","2","2","1",2,0,0,1,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"4000","2","2","1","2","1","1","1",1,0,0,5,"1","Mixed Breed",3,"1","4","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4001","2","2","1","2","1","2","1",2,0,0,26,"1","Mixed Breed",0,"2","5","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"4002","2","2","1","2","2","2","1",1,0,0,2,"0","Mixed Breed",0,"1","6","Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4003","1","2","1","1","1","1","1",1,100,0,5,"1","Mixed Breed",1,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4004","2","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",0,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4005","2","2","2","1","2","2","1",1,40,0,1,"1","Mixed Breed",0,"3","5","Brown","Cream","White",NA,NA,NA,NA,NA,NA,NA
"4006","2","2","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4007","2","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"4008","3","2","1","1","1","1","1",3,0,0,3,"1","Mixed Breed",5,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"4009","1","2","1","2","2","2","1",1,20,0,1,"1","Mixed Breed",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"4010","2","2","1","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"4011","2","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",4,"2","3","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"4012","2","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"4013","3","2","1","3","3","3","1",3,0,0,1,"1","Mixed Breed",0,"3","9","Black","Cream","White",NA,NA,NA,NA,NA,NA,NA
"4014","2","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"2","6","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"4015","2","1","1","1","1","1","1",1,0,0,2,"1","Mixed Breed",4,"1","3","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4016","1","2","1","2","2","2","1",1,0,0,3,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"4017","2","1","2","1","1","3","1",1,0,0,1,"1","Mixed Breed",1,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"4018","1","2","1","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"1","5","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4019","2","2","1","2","1","2","2",1,0,0,10,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"4020","2","2","2","3","3","2","1",1,0,0,1,"1","Mixed Breed",0,"2","8","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"4021","1","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",0,"2","3","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"4022","3","2","2","2","2","2","2",2,0,0,6,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"4023","2","2","2","1","1","1","1",1,0,0,2,"1","Mixed Breed",2,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4024","2","2","1","1","1","2","1",1,30,0,4,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
