"","Type","Gender","Color1","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","PhotoAmt","AdoptionSpeed","AgeYears","NumColors","AllMeds","purebreed","euth_risk"
"8124","Cat","Male","Golden","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,4,"4",1,"2","9","Yes","High"
"8125","Cat","Male","Brown","Large","Long","Yes","Yes","No","Healthy",1,500,3,"2",2,"2","4","Yes","Medium"
"8126","Cat","Female","Cream","Medium","Short","No","No","No","Healthy",2,0,5,"3",0,"2","6","Yes","Medium"
"8127","Cat","Female","Golden","Medium","Medium","Not Sure","Not Sure","No","Healthy",1,0,1,"1",2,"3","8","Yes","Low"
"8128","Cat","Female","Black","Small","Medium","No","Yes","No","Healthy",1,200,1,"2",0,"2","5","Yes","Medium"
"8129","Cat","Male","Golden","Small","Medium","Yes","Yes","No","Healthy",1,200,4,"1",0,"1","4","Yes","Low"
"8130","Cat","Male","White","Small","Medium","No","No","No","Healthy",1,108,2,"1",0,"1","6","Yes","Low"
"8131","Cat","Male","Black","Large","Long","Not Sure","Yes","No","Healthy",1,0,5,"4",1,"2","6","Yes","High"
"8132","Cat","Female","Black","Large","Long","No","Yes","No","Healthy",1,100,5,"2",0,"3","5","Yes","Medium"
"8133","Cat","Male","White","Large","Long","Yes","Yes","Yes","Healthy",1,400,1,"3",2,"1","3","Yes","Medium"
"8134","Cat","Male","Golden","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,4,"1",3,"3","9","Yes","Low"
"8135","Cat","Female","Yellow","Medium","Long","No","Yes","No","Healthy",1,550,2,"1",0,"2","5","Yes","Low"
"8136","Cat","Female","Black","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,2,"1",3,"3","3","Yes","Low"
"8137","Cat","Female","Gray","Medium","Medium","Yes","Yes","Yes","Healthy",2,0,5,"0",8,"2","3","Yes","Low"
"8138","Cat","Male","Yellow","Small","Medium","No","No","No","Healthy",1,0,6,"1",0,"1","6","Yes","Low"
"8139","Cat","Female","Black","Medium","Long","Yes","Yes","No","Healthy",1,150,5,"3",0,"3","4","Yes","Medium"
"8140","Cat","Female","Cream","Medium","Long","Yes","Yes","No","Healthy",1,100,3,"3",5,"3","4","Yes","Medium"
"8141","Cat","Male","Gray","Medium","Medium","Yes","Yes","No","Healthy",1,200,5,"2",0,"2","4","Yes","Medium"
"8142","Cat","Male","Golden","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",2,200,4,"4",0,"3","9","Yes","High"
"8143","Cat","Female","Cream","Medium","Medium","Not Sure","Yes","No","Healthy",2,0,5,"0",2,"1","6","Yes","Low"
"8144","Cat","Female","Yellow","Medium","Long","No","Yes","Yes","Healthy",1,50,2,"3",2,"1","4","Yes","Medium"
"8145","Cat","Female","Brown","Medium","Short","No","No","No","Healthy",1,0,3,"0",1,"2","6","Yes","Low"
"8146","Cat","Female","Golden","Large","Medium","No","Yes","No","Healthy",1,150,7,"3",0,"1","5","Yes","Medium"
"8147","Cat","Female","Black","Medium","Medium","No","Yes","No","Healthy",1,150,6,"1",0,"3","5","Yes","Low"
"8148","Cat","Female","Brown","Large","Long","Yes","Yes","Yes","Healthy",1,0,2,"4",5,"3","3","Yes","High"
"8149","Cat","Male","Golden","Large","Long","Yes","No","No","Healthy",1,350,4,"1",1,"2","5","Yes","Low"
"8150","Cat","Female","Brown","Medium","Long","No","No","No","Healthy",1,100,1,"1",3,"1","6","Yes","Low"
"8151","Cat","Female","Black","Medium","Medium","Not Sure","Not Sure","No","Healthy",1,0,2,"3",2,"3","8","Yes","Medium"
"8152","Cat","Male","White","Small","Medium","No","No","No","Healthy",1,0,0,"0",0,"1","6","Yes","Low"
"8153","Cat","Male","Cream","Medium","Medium","Yes","Not Sure","No","Healthy",1,0,1,"4",4,"1","6","Yes","High"
"8154","Cat","Female","Black","Medium","Short","No","No","No","Healthy",1,0,1,"4",0,"3","6","Yes","High"
"8155","Cat","Female","Golden","Small","Long","Yes","Yes","No","Minor Injury",1,0,5,"0",1,"3","4","Yes","Low"
"8156","Cat","Male","Black","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,2,"4",1,"2","9","Yes","High"
"8157","Cat","Female","Golden","Small","Medium","Not Sure","Not Sure","Yes","Healthy",1,0,1,"1",2,"1","7","Yes","Low"
"8158","Cat","Mixed","Black","Medium","Medium","Yes","Yes","No","Healthy",3,0,9,"1",1,"2","4","Yes","Low"
"8159","Cat","Female","Brown","Medium","Medium","Yes","Yes","No","Healthy",1,400,5,"4",1,"2","4","Yes","High"
"8160","Cat","Female","Cream","Medium","Medium","No","No","No","Healthy",1,0,3,"0",1,"3","6","Yes","Low"
"8161","Cat","Female","Black","Medium","Medium","No","No","No","Healthy",3,0,5,"1",5,"3","6","Yes","Low"
"8162","Cat","Mixed","White","Small","Medium","No","No","No","Healthy",5,100,11,"1",0,"1","6","Yes","Low"
"8163","Cat","Female","Cream","Medium","Long","No","Yes","No","Healthy",1,100,5,"1",0,"1","5","Yes","Low"
"8164","Cat","Male","White","Medium","Long","No","Yes","No","Healthy",1,88,2,"1",0,"1","5","Yes","Low"
"8165","Cat","Female","Black","Medium","Long","Yes","Yes","Yes","Healthy",1,250,3,"3",7,"1","3","Yes","Medium"
"8166","Cat","Male","Cream","Small","Long","No","Yes","No","Healthy",1,300,4,"4",0,"1","5","Yes","High"
"8167","Cat","Male","Brown","Large","Long","Not Sure","Not Sure","No","Minor Injury",1,0,1,"1",4,"1","8","Yes","Low"
"8168","Cat","Female","White","Medium","Long","No","No","No","Healthy",1,800,3,"2",0,"1","6","Yes","Medium"
"8169","Cat","Female","Brown","Medium","Medium","Yes","Yes","No","Healthy",1,0,4,"4",1,"2","4","Yes","High"
"8170","Cat","Male","Golden","Medium","Long","No","No","No","Healthy",1,0,3,"1",0,"2","6","Yes","Low"
"8171","Cat","Mixed","Black","Medium","Long","No","No","No","Healthy",2,0,3,"3",0,"2","6","Yes","Medium"
"8172","Cat","Female","Gray","Small","Long","Not Sure","Yes","Not Sure","Healthy",1,0,5,"0",0,"1","7","Yes","Low"
"8173","Cat","Female","Black","Small","Medium","Yes","Yes","No","Healthy",1,0,1,"2",0,"1","4","Yes","Medium"
"8174","Cat","Female","Gray","Large","Medium","Yes","Yes","Yes","Healthy",2,0,5,"1",8,"1","3","Yes","Low"
"8175","Cat","Male","Black","Medium","Long","Yes","Yes","Yes","Healthy",1,0,0,"1",2,"2","3","Yes","Low"
"8176","Cat","Female","White","Small","Long","No","No","No","Healthy",1,200,4,"1",0,"1","6","Yes","Low"
"8177","Cat","Male","Cream","Medium","Long","Yes","Yes","No","Healthy",1,0,4,"1",0,"2","4","Yes","Low"
"8178","Cat","Female","Black","Medium","Long","No","No","No","Healthy",1,0,3,"0",0,"3","6","Yes","Low"
"8179","Cat","Male","Yellow","Medium","Medium","Yes","Yes","No","Healthy",1,0,2,"3",1,"2","4","Yes","Medium"
"8180","Cat","Male","Brown","Medium","Long","Yes","Yes","Not Sure","Healthy",1,0,1,"3",0,"2","5","Yes","Medium"
"8181","Cat","Female","Black","Medium","Long","Yes","Yes","Yes","Healthy",3,200,2,"2",3,"3","3","Yes","Medium"
"8182","Cat","Male","Black","Large","Long","Yes","Yes","No","Healthy",1,0,5,"3",0,"3","4","Yes","Medium"
"8183","Cat","Female","Black","Small","Medium","Not Sure","Yes","Not Sure","Healthy",1,50,2,"1",0,"2","7","Yes","Low"
"8184","Cat","Female","Brown","Medium","Long","Yes","Yes","Yes","Healthy",1,0,3,"1",4,"3","3","Yes","Low"
"8185","Cat","Female","Black","Medium","Long","Yes","Yes","Not Sure","Healthy",1,350,13,"3",2,"2","5","Yes","Medium"
"8186","Cat","Male","White","Large","Long","No","Yes","No","Healthy",1,150,4,"1",0,"1","5","Yes","Low"
"8187","Cat","Female","Yellow","Medium","Long","Yes","Yes","No","Healthy",1,50,2,"2",2,"1","4","Yes","Medium"
"8188","Cat","Male","Black","Medium","Long","No","Yes","No","Healthy",2,650,5,"3",0,"3","5","Yes","Medium"
"8189","Cat","Male","Cream","Small","Short","Yes","Yes","No","Healthy",1,250,4,"1",0,"2","4","Yes","Low"
"8190","Cat","Female","Yellow","Medium","Long","No","No","No","Healthy",1,0,2,"0",1,"3","6","Yes","Low"
"8191","Cat","Female","Black","Medium","Long","Yes","Yes","Yes","Healthy",1,0,4,"3",1,"3","3","Yes","Medium"
"8192","Cat","Male","Yellow","Extra Large","Long","Yes","Yes","Yes","Healthy",1,0,2,"1",2,"1","3","Yes","Low"
"8193","Cat","Female","Black","Medium","Medium","No","No","No","Healthy",1,0,2,"0",1,"3","6","Yes","Low"
"8194","Cat","Male","Black","Large","Long","Yes","Yes","No","Healthy",1,200,3,"1",1,"3","4","Yes","Low"
"8195","Cat","Mixed","Brown","Small","Medium","Yes","Yes","No","Healthy",2,0,2,"1",2,"3","4","Yes","Low"
"8196","Cat","Female","Golden","Medium","Long","No","Yes","No","Healthy",1,700,5,"1",0,"1","5","Yes","Low"
"8197","Cat","Male","Golden","Large","Medium","Yes","Yes","No","Healthy",1,0,1,"3",1,"2","4","Yes","Medium"
"8198","Cat","Mixed","Black","Small","Long","No","No","No","Healthy",4,300,5,"4",0,"3","6","Yes","High"
"8199","Cat","Mixed","Black","Medium","Long","No","No","No","Healthy",2,100,3,"2",0,"3","6","Yes","Medium"
"8200","Cat","Male","Golden","Medium","Long","No","Yes","No","Healthy",1,100,4,"2",0,"2","5","Yes","Medium"
"8201","Cat","Female","Black","Medium","Medium","Not Sure","Not Sure","Yes","Healthy",1,50,3,"2",7,"3","7","Yes","Medium"
"8202","Cat","Male","Golden","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,1,"2",0,"2","9","Yes","Medium"
"8203","Cat","Mixed","Black","Medium","Long","No","No","Not Sure","Healthy",4,0,3,"1",0,"3","7","Yes","Low"
"8204","Cat","Male","White","Medium","Long","No","Yes","No","Healthy",1,700,3,"2",0,"1","5","Yes","Medium"
"8205","Cat","Female","Brown","Medium","Long","Yes","Yes","Yes","Healthy",1,0,1,"1",1,"1","3","Yes","Low"
"8206","Cat","Female","Black","Medium","Short","No","No","No","Healthy",1,0,1,"4",0,"3","6","Yes","High"
"8207","Cat","Male","Gray","Large","Medium","No","Yes","No","Healthy",1,150,5,"1",0,"2","5","Yes","Low"
"8208","Cat","Female","Brown","Medium","Long","No","Yes","No","Healthy",1,750,10,"3",0,"2","5","Yes","Medium"
"8209","Cat","Male","Black","Large","Long","Yes","Yes","No","Healthy",1,0,5,"1",1,"2","4","Yes","Low"
"8210","Cat","Male","White","Medium","Medium","No","Yes","No","Healthy",1,0,6,"2",0,"1","5","Yes","Medium"
"8211","Cat","Male","Golden","Medium","Long","Yes","Yes","No","Healthy",2,0,2,"2",2,"1","4","Yes","Medium"
"8212","Cat","Mixed","Brown","Small","Medium","No","Yes","No","Healthy",3,100,1,"1",0,"2","5","Yes","Low"
"8213","Cat","Male","Black","Medium","Medium","Yes","Yes","No","Healthy",1,0,2,"3",1,"2","4","Yes","Medium"
"8214","Cat","Female","Gray","Medium","Long","Yes","Yes","Not Sure","Healthy",1,300,2,"4",4,"1","5","Yes","High"
"8215","Cat","Female","Gray","Medium","Long","Yes","Yes","Yes","Healthy",1,0,2,"1",6,"1","3","Yes","Low"
"8216","Cat","Male","Gray","Large","Medium","No","No","No","Healthy",1,120,5,"3",0,"1","6","Yes","Medium"
"8217","Cat","Male","Black","Large","Medium","Yes","Yes","Yes","Healthy",1,200,12,"3",1,"2","3","Yes","Medium"
"8218","Cat","Male","Golden","Medium","Medium","No","Yes","No","Healthy",1,0,8,"2",1,"2","5","Yes","Medium"
"8219","Cat","Male","Brown","Large","Long","Yes","Yes","No","Healthy",1,100,2,"1",1,"2","4","Yes","Low"
"8220","Cat","Male","Yellow","Medium","Short","No","No","No","Healthy",1,100,6,"2",0,"1","6","Yes","Medium"
"8221","Cat","Male","Cream","Large","Medium","No","No","No","Healthy",1,180,2,"2",2,"2","6","Yes","Medium"
"8222","Cat","Male","Golden","Large","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,2,"1",0,"2","9","Yes","Low"
"8223","Cat","Female","Black","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,3,"0",1,"3","3","Yes","Low"
"8224","Cat","Male","Black","Medium","Short","No","Yes","No","Healthy",3,0,5,"1",0,"3","5","Yes","Low"
"8225","Cat","Female","Cream","Medium","Long","Yes","Yes","Yes","Healthy",2,0,2,"1",7,"1","3","Yes","Low"
"8226","Cat","Female","Cream","Medium","Long","Not Sure","Not Sure","No","Healthy",1,0,5,"1",2,"1","8","Yes","Low"
"8227","Cat","Female","Brown","Medium","Long","Yes","Yes","Yes","Healthy",1,0,5,"1",2,"3","3","Yes","Low"
"8228","Cat","Male","Black","Medium","Medium","No","No","No","Healthy",1,0,6,"3",0,"2","6","Yes","Medium"
"8229","Cat","Mixed","Black","Small","Medium","Not Sure","Not Sure","Not Sure","Minor Injury",3,0,3,"4",0,"2","9","Yes","High"
"8230","Cat","Male","White","Medium","Long","No","Yes","No","Healthy",1,100,5,"2",0,"1","5","Yes","Medium"
"8231","Cat","Female","Gray","Medium","Long","No","No","No","Healthy",1,450,7,"2",0,"2","6","Yes","Medium"
"8232","Cat","Female","Black","Small","Long","No","No","No","Healthy",1,0,1,"1",0,"2","6","Yes","Low"
"8233","Cat","Male","Black","Medium","Medium","Yes","Yes","No","Healthy",1,0,2,"1",3,"1","4","Yes","Low"
"8234","Cat","Female","Black","Large","Medium","No","No","No","Healthy",1,0,4,"3",0,"3","6","Yes","Medium"
"8235","Cat","Mixed","Black","Medium","Long","Yes","Yes","Yes","Healthy",2,0,2,"2",4,"3","3","Yes","Medium"
"8236","Cat","Female","Brown","Large","Long","Yes","Yes","No","Healthy",1,250,1,"2",1,"3","4","Yes","Medium"
"8237","Cat","Female","Golden","Large","Long","No","Yes","No","Healthy",1,750,5,"2",0,"1","5","Yes","Medium"
"8238","Cat","Female","Golden","Medium","Long","No","Yes","Yes","Healthy",1,160,19,"3",2,"3","4","Yes","Medium"
"8239","Cat","Mixed","Black","Medium","Medium","No","No","No","Healthy",6,0,12,"2",0,"3","6","Yes","Medium"
"8240","Cat","Female","Gray","Medium","Long","No","No","No","Healthy",1,200,3,"4",1,"1","6","Yes","High"
"8241","Cat","Female","Black","Medium","Long","Yes","Yes","No","Healthy",1,0,4,"1",1,"3","4","Yes","Low"
"8242","Cat","Male","White","Medium","Short","Not Sure","Yes","No","Healthy",1,100,1,"4",1,"1","6","Yes","High"
"8243","Cat","Male","Cream","Large","Long","No","No","Yes","Healthy",1,0,4,"0",1,"1","5","Yes","Low"
"8244","Cat","Male","Black","Medium","Medium","Yes","Yes","Yes","Healthy",2,0,1,"1",1,"2","3","Yes","Low"
"8245","Cat","Mixed","Black","Medium","Short","No","Yes","No","Healthy",2,50,4,"4",0,"3","5","Yes","High"
"8246","Cat","Male","Golden","Medium","Medium","No","Yes","No","Healthy",1,0,9,"1",0,"2","5","Yes","Low"
"8247","Cat","Female","Black","Small","Long","No","No","Not Sure","Healthy",1,250,3,"2",0,"2","7","Yes","Medium"
"8248","Cat","Mixed","White","Large","Medium","No","No","No","Minor Injury",2,30,5,"2",0,"1","6","Yes","Medium"
"8249","Cat","Female","Brown","Medium","Long","No","No","No","Healthy",1,0,4,"0",1,"3","6","Yes","Low"
"8250","Cat","Female","Brown","Large","Long","No","No","No","Healthy",1,0,0,"0",0,"2","6","Yes","Low"
"8251","Cat","Female","Cream","Medium","Long","Yes","Yes","No","Healthy",1,250,11,"2",0,"2","4","Yes","Medium"
"8252","Cat","Female","Brown","Small","Medium","Not Sure","Not Sure","No","Healthy",1,0,4,"2",1,"2","8","Yes","Medium"
"8253","Cat","Female","Cream","Large","Long","Yes","Yes","Yes","Healthy",1,0,6,"2",1,"3","3","Yes","Medium"
"8254","Cat","Female","Gray","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,5,"1",0,"2","9","Yes","Low"
"8255","Cat","Female","Brown","Small","Medium","No","No","No","Healthy",1,0,0,"4",0,"3","6","Yes","High"
"8256","Cat","Female","White","Medium","Short","No","Yes","No","Healthy",1,150,2,"2",1,"1","5","Yes","Medium"
"8257","Cat","Male","Brown","Medium","Long","Yes","Yes","No","Healthy",1,250,8,"2",0,"3","4","Yes","Medium"
"8258","Cat","Female","Gray","Medium","Short","No","No","No","Healthy",3,0,1,"4",0,"2","6","Yes","High"
"8259","Cat","Female","Golden","Medium","Medium","No","Yes","No","Healthy",1,250,2,"2",1,"2","5","Yes","Medium"
"8260","Cat","Female","Yellow","Medium","Short","No","Yes","No","Healthy",1,0,2,"2",0,"3","5","Yes","Medium"
"8261","Cat","Male","Black","Medium","Short","No","Yes","No","Healthy",1,0,1,"2",0,"3","5","Yes","Medium"
"8262","Cat","Mixed","Brown","Medium","Medium","Yes","Yes","Yes","Healthy",2,0,2,"1",6,"3","3","Yes","Low"
"8263","Cat","Male","Cream","Medium","Short","No","Yes","No","Healthy",1,0,6,"1",0,"2","5","Yes","Low"
"8264","Cat","Female","Black","Medium","Short","Yes","Yes","No","Healthy",1,0,5,"0",0,"2","4","Yes","Low"
"8265","Cat","Female","Gray","Medium","Short","No","Yes","No","Healthy",1,50,8,"1",0,"2","5","Yes","Low"
"8266","Cat","Male","Gray","Medium","Short","Yes","Yes","Yes","Healthy",1,150,3,"4",0,"1","3","Yes","High"
"8267","Cat","Mixed","Gray","Medium","Long","Yes","Yes","No","Healthy",5,0,5,"3",3,"1","4","Yes","Medium"
"8268","Cat","Male","Gray","Large","Medium","Yes","Yes","Yes","Healthy",1,300,14,"2",5,"1","3","Yes","Medium"
"8269","Cat","Male","Gray","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,3,"2",0,"1","8","Yes","Medium"
"8270","Cat","Female","Cream","Medium","Short","No","Yes","No","Healthy",1,0,5,"1",0,"3","5","Yes","Low"
"8271","Cat","Female","Golden","Medium","Short","Yes","Yes","No","Healthy",1,0,6,"2",0,"3","4","Yes","Medium"
"8272","Cat","Male","Gray","Medium","Medium","No","Yes","No","Healthy",1,150,5,"2",0,"1","5","Yes","Medium"
"8273","Cat","Male","Gray","Medium","Short","No","Yes","No","Healthy",1,200,2,"2",1,"1","5","Yes","Medium"
"8274","Cat","Male","Gray","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,1,"2",6,"1","3","Yes","Medium"
"8275","Cat","Female","Gray","Medium","Short","Yes","Yes","Yes","Healthy",1,0,6,"1",4,"1","3","Yes","Low"
"8276","Cat","Male","Black","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,5,"1",0,"3","8","Yes","Low"
"8277","Cat","Male","Black","Small","Short","No","No","No","Healthy",2,50,6,"3",0,"2","6","Yes","Medium"
"8278","Cat","Mixed","Gray","Small","Medium","No","No","No","Healthy",4,0,0,"4",0,"1","6","Yes","High"
"8279","Cat","Male","Gray","Small","Medium","No","Yes","No","Healthy",1,0,2,"2",0,"1","5","Yes","Medium"
"8280","Cat","Female","Gray","Medium","Medium","No","No","No","Healthy",1,0,4,"3",0,"1","6","Yes","Medium"
"8281","Cat","Female","Cream","Medium","Long","No","Yes","No","Healthy",1,100,5,"1",0,"2","5","Yes","Low"
"8282","Cat","Female","Cream","Medium","Short","No","Yes","No","Healthy",1,0,5,"1",0,"2","5","Yes","Low"
"8283","Cat","Female","Gray","Medium","Short","Not Sure","Yes","No","Healthy",1,0,4,"1",1,"1","6","Yes","Low"
"8284","Cat","Female","Gray","Medium","Medium","No","Yes","No","Healthy",1,150,3,"2",0,"1","5","Yes","Medium"
"8285","Cat","Male","Black","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,1,"1",4,"1","3","Yes","Low"
"8286","Cat","Female","Black","Small","Short","Not Sure","Yes","No","Healthy",3,50,3,"1",1,"3","6","Yes","Low"
"8287","Cat","Female","Gray","Extra Large","Medium","Yes","Yes","Yes","Healthy",3,0,3,"4",8,"1","3","Yes","High"
"8288","Cat","Male","Gray","Medium","Medium","No","Yes","No","Healthy",1,0,5,"2",0,"2","5","Yes","Medium"
"8289","Cat","Female","Cream","Small","Short","Yes","Yes","Yes","Healthy",2,300,1,"2",2,"2","3","Yes","Medium"
"8290","Cat","Female","White","Medium","Long","Not Sure","Not Sure","Not Sure","Minor Injury",6,0,1,"1",2,"1","9","Yes","Low"
"8291","Cat","Male","Brown","Medium","Short","Yes","Yes","No","Healthy",1,50,8,"2",1,"2","4","Yes","Medium"
"8292","Cat","Male","Brown","Small","Short","No","No","No","Healthy",1,0,1,"0",0,"2","6","Yes","Low"
"8293","Cat","Mixed","Brown","Medium","Short","No","No","No","Minor Injury",3,0,1,"1",0,"2","6","Yes","Low"
"8294","Cat","Male","Black","Small","Short","No","No","No","Healthy",1,0,1,"2",0,"2","6","Yes","Medium"
"8295","Cat","Female","Brown","Medium","Medium","No","No","No","Healthy",1,0,3,"4",0,"2","6","Yes","High"
"8296","Cat","Female","Brown","Medium","Medium","No","No","No","Healthy",1,0,5,"2",0,"2","6","Yes","Medium"
"8297","Cat","Female","Brown","Small","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,2,"4",1,"2","9","Yes","High"
"8298","Cat","Male","Brown","Medium","Short","No","Yes","No","Healthy",1,100,5,"2",0,"2","5","Yes","Medium"
"8299","Cat","Female","Black","Small","Medium","No","Not Sure","No","Healthy",1,0,3,"1",0,"2","7","Yes","Low"
"8300","Cat","Male","Brown","Medium","Short","Yes","Yes","No","Healthy",1,0,5,"1",0,"1","4","Yes","Low"
"8301","Cat","Female","Brown","Small","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,1,"2",0,"2","9","Yes","Medium"
"8302","Cat","Mixed","Black","Medium","Short","Yes","Yes","Not Sure","Healthy",2,0,5,"4",1,"3","5","Yes","High"
"8303","Cat","Mixed","Black","Medium","Short","No","No","No","Healthy",5,0,5,"2",0,"2","6","Yes","Medium"
"8304","Cat","Mixed","Golden","Medium","Medium","No","Yes","No","Healthy",3,0,11,"2",0,"3","5","Yes","Medium"
"8305","Cat","Male","Cream","Medium","Long","Yes","Yes","Yes","Healthy",1,0,3,"4",2,"1","3","Yes","High"
"8306","Cat","Male","Brown","Medium","Medium","Yes","Yes","Yes","Healthy",1,150,1,"4",2,"2","3","Yes","High"
"8307","Cat","Female","Cream","Medium","Medium","No","No","No","Healthy",1,150,4,"1",0,"1","6","Yes","Low"
"8308","Cat","Male","White","Medium","Short","No","No","No","Healthy",1,0,3,"3",0,"1","6","Yes","Medium"
"8309","Cat","Male","White","Large","Short","Not Sure","Not Sure","No","Healthy",1,0,4,"3",1,"1","8","Yes","Medium"
"8310","Cat","Male","Black","Small","Medium","No","No","No","Healthy",1,300,9,"3",0,"2","6","Yes","Medium"
